,apt_ind,wi_quart_mi,wi_half_mi,wi_3_quart,wi_1_mi
5081,4830000,0,0,4,6
5082,4830011,0,0,0,0
5083,4830058,0,0,0,0
5084,4830061,0,0,0,0
5085,4830082,0,0,0,4
5086,4830085,0,0,0,2
5087,4830093,2,2,2,2
5088,4830099,0,2,2,2
5089,4830100,0,2,4,6
5090,4830101,0,2,4,6
5091,4830104,2,2,2,4
5092,4830125,0,0,0,0
5093,4830138,0,0,0,0
5094,4830144,0,0,0,0
5095,4830185,0,0,0,0
5096,4830212,0,0,0,0
5097,4830221,0,0,6,8
5098,4830251,0,0,0,0
5099,4830290,0,0,0,0
5100,4830301,0,0,0,0
5101,4830306,0,0,0,0
5102,4830314,0,0,0,0
5103,4830317,0,0,0,0
5104,4830318,0,0,0,0
5105,4830329,0,0,0,0
5106,4830330,0,0,0,0
5107,4830339,0,2,4,10
5108,4830345,0,0,4,10
5109,4830350,0,0,2,10
5110,4830356,0,0,0,0
5111,4830447,0,0,2,6
5112,4830448,0,0,0,0
5113,4830451,0,0,0,0
5114,4830529,0,0,0,0
5115,4830533,0,0,0,0
5116,4830590,2,4,6,8
5117,4830615,0,2,2,2
5118,4830621,0,0,0,0
5119,4830632,0,0,6,6
5120,4830701,0,2,2,4
5121,4830748,0,0,0,4
5122,4830755,0,2,10,10
5123,4830782,2,4,4,8
5124,4830809,2,2,6,8
5125,4830819,2,2,2,4
5126,4830826,0,0,0,0
5127,4830830,0,0,0,0
5128,4830834,0,2,4,6
5129,4830835,0,0,4,8
5130,4830837,0,2,2,4
5131,4830839,0,0,0,0
5132,4830849,0,2,4,8
5133,4830853,0,0,2,8
5134,4830859,0,0,2,8
5135,4830864,0,0,2,4
5136,4830865,0,0,4,10
5137,4830869,0,2,4,8
5138,4830870,0,0,0,4
5139,4830890,0,0,0,0
5140,4830895,0,0,0,0
5141,4830900,2,4,4,4
5142,4830911,0,2,6,10
5143,4830916,0,0,0,0
5144,4830934,0,0,0,0
5145,4830936,0,0,0,0
5146,4830975,0,2,4,10
5147,4831028,0,0,0,0
5148,4831032,0,0,0,0
5149,4831092,0,0,0,0
5150,4831110,0,0,4,4
5151,4831126,0,0,2,4
5152,4831176,2,2,6,12
5153,4831191,0,2,6,8
5154,4831221,0,2,2,2
5155,4831226,0,2,2,2
5156,4831293,0,0,0,0
5157,4831311,0,4,6,8
5158,4831384,0,0,0,0
5159,4831397,2,2,4,8
5160,4831413,0,2,10,10
5161,4831449,0,0,0,2
5162,4831463,0,0,0,0
5163,4831493,0,0,0,0
5164,4831497,2,4,6,8
5165,4831502,0,0,0,10
5166,4831508,0,0,4,10
5167,4831522,0,0,0,10
5168,4831529,0,0,0,10
5169,4831530,0,0,0,10
5170,4831532,0,0,0,10
5171,4831566,0,0,0,0
5172,4831592,0,0,0,0
5173,4831596,0,2,4,8
5174,4831641,0,0,0,0
5175,4831650,0,0,0,0
5176,4831663,0,0,0,0
5177,4831665,2,2,4,4
5178,4831674,0,0,0,0
5179,4831700,2,4,6,10
5180,4831704,0,0,2,2
5181,4831707,0,0,0,0
5182,4831762,0,0,0,0
5183,4831786,0,0,0,0
5184,4831787,0,0,0,0
5185,4831788,0,2,2,4
5186,4831797,0,0,0,0
5187,4831913,0,2,6,10
5188,4831914,0,2,6,8
5189,4831915,0,2,6,6
5190,4831916,0,2,6,6
5191,4831919,0,2,6,6
5192,4831922,0,2,6,6
5193,4831925,2,4,6,8
5194,4831926,2,4,6,8
5195,4831928,2,4,6,8
5196,4831959,2,2,6,8
5197,4831962,0,0,0,0
5198,4831963,2,2,6,8
5199,4831968,0,0,0,0
5200,4831988,0,0,0,4
5201,4832013,2,2,6,8
5202,4832021,0,0,2,2
5203,4832023,0,0,0,0
5204,4832027,0,0,0,0
5205,4832030,0,0,0,0
5206,4832055,0,0,0,0
5207,4832060,0,0,0,0
5208,4832110,0,0,2,6
5209,4832114,0,0,2,2
5210,4832115,0,0,0,0
5211,4832120,0,0,2,2
5212,4832121,0,0,0,0
5213,4832124,0,0,2,2
5214,4832126,0,2,4,4
5215,4832130,0,0,0,0
5216,4832139,0,0,0,0
5217,4832145,0,0,0,0
5218,4832148,0,0,0,0
5219,4832157,0,0,0,0
5220,4832158,0,0,0,0
5221,4832164,0,0,0,0
5222,4832166,0,0,0,0
5223,4832167,0,0,2,6
5224,4832168,0,0,0,0
5225,4832170,2,4,4,8
5226,4832171,0,0,0,0
5227,4832172,0,0,0,0
5228,4832175,0,0,0,0
5229,4832177,0,0,0,0
5230,4832178,0,0,0,0
5231,4832187,2,4,4,12
5232,4832189,2,4,4,12
5233,4832245,0,0,0,2
5234,4832251,0,0,0,0
5235,4832275,0,0,0,0
5236,4832280,0,0,0,0
5237,4832281,0,0,4,6
5238,4832300,0,0,0,0
5239,4832335,0,0,0,0
5240,4832341,0,0,2,6
5241,4832343,2,4,4,8
5242,4832344,0,0,0,0
5243,4832345,0,0,0,0
5244,4832346,0,0,2,2
5245,4832347,0,0,0,0
5246,4832362,0,0,0,0
5247,4832417,0,0,0,0
5248,4832482,0,0,0,0
5249,4832492,0,0,0,0
5250,4832502,0,0,0,0
5251,4832505,0,2,4,8
5252,4832507,0,2,4,8
5253,4832513,0,0,0,0
5254,4832568,0,0,0,0
5255,4832571,0,0,0,0
5256,4832576,0,0,0,0
5257,4832623,0,2,6,6
5258,4832626,0,0,0,2
5259,4832635,0,0,0,0
5260,4832682,0,0,0,4
5261,4832712,0,0,0,2
5262,4832799,0,0,0,2
5263,4832824,0,0,0,0
5264,4832845,0,0,4,6
5265,4832846,0,0,0,0
5266,4832850,0,0,2,2
5267,4832853,0,0,0,0
5268,4832872,0,0,0,0
5269,4832876,0,0,0,0
5270,4832939,0,0,0,0
5271,4832982,0,0,0,0
5272,4833000,0,0,0,2
5273,4833009,0,0,0,0
5274,4833017,0,0,0,0
5275,4833028,0,0,0,0
